time,open,high,low,close,tick_volume
2025-11-05 00:01:18.231046,21528.62,21531.28,21524.89,21527.54,1031
2025-11-05 00:02:18.231046,21527.54,21533.43,21522.82,21528.71,900
2025-11-05 00:03:18.231046,21528.71,21541.94,21518.48,21531.71,1132
2025-11-05 00:04:18.231046,21531.71,21541.83,21527.39,21537.5,884
2025-11-05 00:05:18.231046,21537.5,21543.44,21515.84,21521.78,1082
2025-11-05 00:06:18.231046,21521.78,21529.68,21518.53,21526.42,1125
2025-11-05 00:07:18.231046,21526.42,21542.16,21502.72,21518.45,847
2025-11-05 00:08:18.231046,21518.45,21532.02,21513.63,21527.19,1031
2025-11-05 00:09:18.231046,21527.19,21535.83,21527.02,21535.66,1101
2025-11-05 00:10:18.231046,21535.66,21537.68,21527.79,21529.82,1197
2025-11-05 00:11:18.231046,21529.82,21535.3,21525.82,21531.31,1000
2025-11-05 00:12:18.231046,21531.31,21533.82,21525.85,21528.36,828
2025-11-05 00:13:18.231046,21528.36,21536.55,21515.66,21523.86,873
2025-11-05 00:14:18.231046,21523.86,21541.62,21502.01,21519.77,884
2025-11-05 00:15:18.231046,21519.77,21536.87,21517.61,21534.7,993
2025-11-05 00:16:18.231046,21534.7,21543.66,21516.26,21525.21,963
2025-11-05 00:17:18.231046,21525.21,21531.54,21520.22,21526.54,1011
2025-11-05 00:18:18.231046,21526.54,21535.67,21508.51,21517.64,924
2025-11-05 00:19:18.231046,21517.64,21527.53,21514.32,21524.22,1176
2025-11-05 00:20:18.231046,21524.22,21542.44,21509.88,21528.11,1042
2025-11-05 00:21:18.231046,21528.11,21529.83,21527.43,21529.16,882
2025-11-05 00:22:18.231046,21529.16,21544.13,21520.52,21535.49,1005
2025-11-05 00:23:18.231046,21535.49,21537.03,21524.65,21526.19,1009
2025-11-05 00:24:18.231046,21526.19,21535.95,21517.15,21526.91,1130
2025-11-05 00:25:18.231046,21526.91,21541.7,21520.27,21535.06,1169
2025-11-05 00:26:18.231046,21535.06,21537.82,21530.55,21533.32,841
2025-11-05 00:27:18.231046,21533.32,21552.72,21501.01,21520.41,1135
2025-11-05 00:28:18.231046,21520.41,21543.43,21511.67,21534.69,1155
2025-11-05 00:29:18.231046,21534.69,21534.92,21519.19,21519.42,1021
2025-11-05 00:30:18.231046,21519.42,21536.97,21512.25,21529.8,1164
2025-11-05 00:31:18.231046,21529.8,21535.99,21525.03,21531.21,989
2025-11-05 00:32:18.231046,21531.21,21540.04,21519.56,21528.38,1170
2025-11-05 00:33:18.231046,21528.38,21528.77,21525.19,21525.57,998
2025-11-05 00:34:18.231046,21525.57,21535.71,21515.07,21525.21,1079
2025-11-05 00:35:18.231046,21525.21,21527.62,21512.68,21515.08,855
2025-11-05 00:36:18.231046,21515.08,21535.17,21508.12,21528.21,945
2025-11-05 00:37:18.231046,21528.21,21538.73,21517.09,21527.61,949
2025-11-05 00:38:18.231046,21527.61,21538.11,21524.48,21534.97,878
2025-11-05 00:39:18.231046,21534.97,21546.18,21514.89,21526.09,1034
2025-11-05 00:40:18.231046,21526.09,21531.34,21519.56,21524.82,1024
2025-11-05 00:41:18.231046,21524.82,21526.37,21523.33,21524.88,1137
2025-11-05 00:42:18.231046,21524.88,21527.82,21520.32,21523.25,949
2025-11-05 00:43:18.231046,21523.25,21526.44,21521.98,21525.17,886
2025-11-05 00:44:18.231046,21525.17,21533.92,21513.55,21522.3,1020
2025-11-05 00:45:18.231046,21522.3,21537.2,21515.61,21530.52,1102
2025-11-05 00:46:18.231046,21530.52,21538.92,21521.04,21529.44,845
2025-11-05 00:47:18.231046,21529.44,21545.19,21504.43,21520.18,1070
2025-11-05 00:48:18.231046,21520.18,21530.69,21517.41,21527.92,1185
2025-11-05 00:49:18.231046,21527.92,21534.59,21462.53,21469.2,875
2025-11-05 00:50:18.231046,21469.2,21494.12,21468.34,21493.26,982
2025-11-05 00:51:18.231046,21493.26,21501.1,21487.44,21495.28,1135
2025-11-05 00:52:18.231046,21495.28,21500.39,21483.47,21488.58,1186
2025-11-05 00:53:18.231046,21488.58,21502.58,21479.09,21493.09,869
2025-11-05 00:54:18.231046,21493.09,21504.06,21481.38,21492.35,845
2025-11-05 00:55:18.231046,21492.35,21492.74,21488.17,21488.55,1197
2025-11-05 00:56:18.231046,21488.55,21499.18,21475.02,21485.65,1187
2025-11-05 00:57:18.231046,21485.65,21516.38,21475.19,21505.93,1152
2025-11-05 00:58:18.231046,21505.93,21506.81,21492.14,21493.02,1071
2025-11-05 00:59:18.231046,21493.02,21510.35,21485.05,21502.38,845
2025-11-05 01:00:18.231046,21502.38,21517.16,21484.31,21499.09,1119
2025-11-05 01:01:18.231046,21499.09,21502.18,21488.56,21491.66,1009
2025-11-05 01:02:18.231046,21491.66,21496.65,21489.17,21494.17,1173
2025-11-05 01:03:18.231046,21494.17,21508.09,21480.1,21494.02,1100
2025-11-05 01:04:18.231046,21494.02,21510.08,21486.42,21502.48,1000
2025-11-05 01:05:18.231046,21502.48,21506.4,21493.49,21497.41,833
2025-11-05 01:06:18.231046,21497.41,21501.79,21484.85,21489.22,829
2025-11-05 01:07:18.231046,21489.22,21496.21,21488.04,21495.02,1034
2025-11-05 01:08:18.231046,21495.02,21499.51,21492.79,21497.28,831
2025-11-05 01:09:18.231046,21497.28,21501.03,21483.63,21487.38,942
2025-11-05 01:10:18.231046,21487.38,21507.22,21475.89,21495.73,1118
2025-11-05 01:11:18.231046,21495.73,21508.99,21486.73,21499.99,805
2025-11-05 01:12:18.231046,21499.99,21510.25,21478.71,21488.97,865
2025-11-05 01:13:18.231046,21488.97,21490.83,21487.81,21489.66,912
2025-11-05 01:14:18.231046,21489.66,21510.9,21477.82,21499.06,1016
2025-11-05 01:15:18.231046,21499.06,21507.48,21483.07,21491.49,1084
2025-11-05 01:16:18.231046,21491.49,21500.3,21479.54,21488.35,1123
2025-11-05 01:17:18.231046,21488.35,21505.96,21480.07,21497.67,857
2025-11-05 01:18:18.231046,21497.67,21505.8,21488.02,21496.15,857
2025-11-05 01:19:18.231046,21496.15,21506.24,21483.64,21493.73,875
2025-11-05 01:20:18.231046,21493.73,21500.43,21492.19,21498.88,1134
2025-11-05 01:21:18.231046,21498.88,21506.54,21491.59,21499.24,1131
2025-11-05 01:22:18.231046,21499.24,21499.34,21492.74,21492.85,854
2025-11-05 01:23:18.231046,21492.85,21516.11,21479.87,21503.13,956
2025-11-05 01:24:18.231046,21503.13,21509.16,21495.15,21501.18,908
2025-11-05 01:25:18.231046,21501.18,21508.36,21476.16,21483.34,1009
2025-11-05 01:26:18.231046,21483.34,21498.67,21472.78,21488.11,978
2025-11-05 01:27:18.231046,21488.11,21510.49,21459.6,21481.98,1135
2025-11-05 01:28:18.231046,21481.98,21509.48,21464.14,21491.64,912
2025-11-05 01:29:18.231046,21491.64,21493.21,21485.63,21487.21,1111
2025-11-05 01:30:18.231046,21487.21,21492.75,21483.64,21489.19,860
2025-11-05 01:31:18.231046,21489.19,21510.45,21477.45,21498.71,875
2025-11-05 01:32:18.231046,21498.71,21500.09,21483.11,21484.49,1131
2025-11-05 01:33:18.231046,21484.49,21511.63,21466.77,21493.91,931
2025-11-05 01:34:18.231046,21493.91,21499.1,21488.69,21493.88,820
2025-11-05 01:35:18.231046,21493.88,21516.83,21469.9,21492.85,1006
2025-11-05 01:36:18.231046,21492.85,21503.07,21483.69,21493.92,1068
2025-11-05 01:37:18.231046,21493.92,21513.01,21463.0,21482.1,875
2025-11-05 01:38:18.231046,21482.1,21514.7,21456.62,21489.21,809
2025-11-05 01:39:18.231046,21489.21,21510.82,21479.37,21500.98,1124
2025-11-05 01:40:18.231046,21500.98,21505.61,21482.64,21487.28,968
2025-11-05 01:41:18.231046,21487.28,21518.53,21470.34,21501.59,1154
2025-11-05 01:42:18.231046,21501.59,21504.72,21483.1,21486.23,1139
2025-11-05 01:43:18.231046,21486.23,21510.44,21461.41,21485.63,875
2025-11-05 01:44:18.231046,21485.63,21502.58,21471.54,21488.5,1043
2025-11-05 01:45:18.231046,21488.5,21509.19,21478.22,21498.91,1095
2025-11-05 01:46:18.231046,21498.91,21510.23,21479.21,21490.53,1172
2025-11-05 01:47:18.231046,21490.53,21502.74,21482.78,21494.99,1063
2025-11-05 01:48:18.231046,21494.99,21501.69,21486.93,21493.63,878
2025-11-05 01:49:18.231046,21493.63,21498.14,21488.48,21492.99,894
2025-11-05 01:50:18.231046,21492.99,21507.79,21484.83,21499.63,926
2025-11-05 01:51:18.231046,21499.63,21509.64,21487.11,21497.12,1118
2025-11-05 01:52:18.231046,21497.12,21519.08,21465.59,21487.55,952
2025-11-05 01:53:18.231046,21487.55,21495.35,21484.09,21491.88,820
2025-11-05 01:54:18.231046,21491.88,21517.84,21476.02,21501.98,860
2025-11-05 01:55:18.231046,21501.98,21508.45,21488.39,21494.86,1185
2025-11-05 01:56:18.231046,21494.86,21518.84,21461.74,21485.72,938
2025-11-05 01:57:18.231046,21485.72,21486.74,21485.06,21486.08,885
2025-11-05 01:58:18.231046,21486.08,21500.17,21483.62,21497.71,1170
2025-11-05 01:59:18.231046,21497.71,21502.07,21492.42,21496.77,994
2025-11-05 02:00:18.231046,21496.77,21504.27,21481.16,21488.65,993
2025-11-05 02:01:18.231046,21488.65,21511.32,21474.33,21497.0,903
2025-11-05 02:02:18.231046,21497.0,21509.64,21488.62,21501.26,886
2025-11-05 02:03:18.231046,21501.26,21511.15,21449.41,21459.3,1148
2025-11-05 02:04:18.231046,21459.3,21471.55,21442.02,21454.27,1109
2025-11-05 02:05:18.231046,21454.27,21461.84,21447.43,21455.01,1196
2025-11-05 02:06:18.231046,21455.01,21482.71,21447.43,21475.13,1149
2025-11-05 02:07:18.231046,21475.13,21483.0,21459.22,21467.09,886
2025-11-05 02:08:18.231046,21467.09,21474.02,21460.5,21467.43,1139
2025-11-05 02:09:18.231046,21467.43,21495.32,21451.39,21479.29,992
2025-11-05 02:10:18.231046,21479.29,21485.43,21467.24,21473.38,955
2025-11-05 02:11:18.231046,21473.38,21483.39,21455.5,21465.5,926
2025-11-05 02:12:18.231046,21465.5,21493.97,21446.36,21474.83,973
2025-11-05 02:13:18.231046,21474.83,21481.48,21467.45,21474.11,917
2025-11-05 02:14:18.231046,21474.11,21477.62,21469.47,21472.98,1032
2025-11-05 02:15:18.231046,21472.98,21484.27,21467.27,21478.56,965
2025-11-05 02:16:18.231046,21478.56,21486.25,21460.78,21468.47,840
2025-11-05 02:17:18.231046,21468.47,21489.56,21454.1,21475.2,1120
2025-11-05 02:18:18.231046,21475.2,21480.92,21468.35,21474.08,1150
2025-11-05 02:19:18.231046,21474.08,21487.74,21461.66,21475.32,1114
2025-11-05 02:20:18.231046,21475.32,21482.53,21459.27,21466.47,1041
2025-11-05 02:21:18.231046,21466.47,21476.84,21462.16,21472.52,863
2025-11-05 02:22:18.231046,21472.52,21492.87,21454.88,21475.23,878
2025-11-05 02:23:18.231046,21475.23,21486.46,21466.61,21477.84,806
2025-11-05 02:24:18.231046,21477.84,21488.33,21473.87,21484.36,1107
2025-11-05 02:25:18.231046,21484.36,21491.88,21471.65,21479.16,926
2025-11-05 02:26:18.231046,21479.16,21481.44,21475.16,21477.44,845
2025-11-05 02:27:18.231046,21477.44,21499.85,21459.08,21481.49,970
2025-11-05 02:28:18.231046,21481.49,21492.58,21462.52,21473.61,916
2025-11-05 02:29:18.231046,21473.61,21483.61,21472.91,21482.9,837
2025-11-05 02:30:18.231046,21482.9,21485.0,21478.63,21480.73,1055
2025-11-05 02:31:18.231046,21480.73,21490.62,21463.01,21472.9,989
2025-11-05 02:32:18.231046,21472.9,21488.62,21469.03,21484.75,1100
2025-11-05 02:33:18.231046,21484.75,21493.32,21468.8,21477.37,852
2025-11-05 02:34:18.231046,21477.37,21488.23,21475.24,21486.1,835
2025-11-05 02:35:18.231046,21486.1,21486.34,21476.41,21476.65,1190
2025-11-05 02:36:18.231046,21476.65,21482.72,21466.26,21472.32,1106
2025-11-05 02:37:18.231046,21472.32,21481.79,21461.83,21471.3,1048
2025-11-05 02:38:18.231046,21471.3,21493.18,21451.47,21473.35,1050
2025-11-05 02:39:18.231046,21473.35,21487.72,21457.91,21472.28,859
2025-11-05 02:40:18.231046,21472.28,21483.79,21469.97,21481.49,1160
2025-11-05 02:41:18.231046,21481.49,21486.82,21469.66,21474.99,837
2025-11-05 02:42:18.231046,21474.99,21477.08,21464.97,21467.06,1102
2025-11-05 02:43:18.231046,21467.06,21481.61,21461.65,21476.2,1062
2025-11-05 02:44:18.231046,21476.2,21493.81,21458.15,21475.76,932
2025-11-05 02:45:18.231046,21475.76,21475.84,21472.71,21472.79,1104
2025-11-05 02:46:18.231046,21472.79,21482.1,21467.16,21476.47,1050
2025-11-05 02:47:18.231046,21476.47,21478.33,21473.06,21474.91,952
2025-11-05 02:48:18.231046,21474.91,21495.65,21457.57,21478.3,926
2025-11-05 02:49:18.231046,21478.3,21487.6,21468.71,21478.01,868
2025-11-05 02:50:18.231046,21478.01,21493.34,21461.62,21476.96,1124
2025-11-05 02:51:18.231046,21476.96,21479.15,21466.45,21468.64,852
2025-11-05 02:52:18.231046,21468.64,21492.94,21461.43,21485.73,1164
2025-11-05 02:53:18.231046,21485.73,21502.63,21450.45,21467.35,803
2025-11-05 02:54:18.231046,21467.35,21478.03,21463.81,21474.49,1177
2025-11-05 02:55:18.231046,21474.49,21483.45,21460.7,21469.66,1032
2025-11-05 02:56:18.231046,21469.66,21484.25,21462.52,21477.11,849
2025-11-05 02:57:18.231046,21477.11,21489.26,21463.68,21475.82,1069
2025-11-05 02:58:18.231046,21475.82,21477.87,21472.24,21474.29,1131
2025-11-05 02:59:18.231046,21474.29,21497.85,21459.16,21482.72,1106
2025-11-05 03:00:18.231046,21482.72,21483.96,21479.44,21480.68,993
2025-11-05 03:01:18.231046,21480.68,21485.93,21468.24,21473.5,947
2025-11-05 03:02:18.231046,21473.5,21482.12,21470.53,21479.15,1162
2025-11-05 03:03:18.231046,21479.15,21483.82,21478.29,21482.96,1138
2025-11-05 03:04:18.231046,21482.96,21503.31,21460.29,21480.64,964
2025-11-05 03:05:18.231046,21480.64,21484.17,21470.92,21474.45,1195
2025-11-05 03:06:18.231046,21474.45,21490.33,21451.3,21467.18,889
2025-11-05 03:07:18.231046,21467.18,21480.56,21463.37,21476.76,938
2025-11-05 03:08:18.231046,21476.76,21490.47,21464.76,21478.48,1138
2025-11-05 03:09:18.231046,21478.48,21494.62,21455.15,21471.28,841
2025-11-05 03:10:18.231046,21471.28,21483.01,21463.52,21475.25,1027
2025-11-05 03:11:18.231046,21475.25,21483.24,21466.73,21474.72,906
2025-11-05 03:12:18.231046,21474.72,21489.6,21467.19,21482.07,884
2025-11-05 03:13:18.231046,21482.07,21502.78,21463.7,21484.4,853
2025-11-05 03:14:18.231046,21484.4,21489.11,21476.3,21481.01,924
2025-11-05 03:15:18.231046,21481.01,21491.49,21464.22,21474.71,883
2025-11-05 03:16:18.231046,21474.71,21485.42,21470.16,21480.87,806
2025-11-05 03:17:18.231046,21480.87,21486.62,21472.62,21478.38,843
2025-11-05 03:18:18.231046,21478.38,21484.73,21468.41,21474.76,1084
2025-11-05 03:19:18.231046,21474.76,21489.52,21470.84,21485.59,926
2025-11-05 03:20:18.231046,21485.59,21488.49,21468.54,21471.44,1104
2025-11-05 03:21:18.231046,21471.44,21487.82,21461.78,21478.15,1152
2025-11-05 03:22:18.231046,21478.15,21480.94,21476.54,21479.33,994
2025-11-05 03:23:18.231046,21479.33,21481.39,21471.64,21473.7,1018
2025-11-05 03:24:18.231046,21473.7,21484.19,21467.43,21477.93,802
2025-11-05 03:25:18.231046,21477.93,21503.33,21454.46,21479.86,882
2025-11-05 03:26:18.231046,21479.86,21485.3,21470.91,21476.36,987
2025-11-05 03:27:18.231046,21476.36,21480.29,21473.56,21477.5,987
2025-11-05 03:28:18.231046,21477.5,21479.32,21473.83,21475.66,1182
2025-11-05 03:29:18.231046,21475.66,21491.93,21462.85,21479.12,889
2025-11-05 03:30:18.231046,21479.12,21488.3,21464.81,21473.99,1044
2025-11-05 03:31:18.231046,21473.99,21484.58,21462.98,21473.57,856
2025-11-05 03:32:18.231046,21473.57,21485.83,21462.98,21475.24,978
2025-11-05 03:33:18.231046,21475.24,21527.85,21470.32,21522.94,859
2025-11-05 03:34:18.231046,21522.94,21538.08,21494.4,21509.54,883
2025-11-05 03:35:18.231046,21509.54,21537.5,21504.14,21532.11,1146
2025-11-05 03:36:18.231046,21532.11,21546.0,21524.15,21538.04,857
2025-11-05 03:37:18.231046,21538.04,21550.96,21514.07,21526.99,1083
2025-11-05 03:38:18.231046,21526.99,21546.25,21505.65,21524.91,981
2025-11-05 03:39:18.231046,21524.91,21549.06,21513.81,21537.95,1048
2025-11-05 03:40:18.231046,21537.95,21539.44,21529.79,21531.28,1177
2025-11-05 03:41:18.231046,21531.28,21540.47,21523.22,21532.41,1171
2025-11-05 03:42:18.231046,21532.41,21549.53,21515.11,21532.23,993
2025-11-05 03:43:18.231046,21532.23,21547.68,21510.09,21525.54,1067
2025-11-05 03:44:18.231046,21525.54,21547.43,21514.14,21536.04,870
2025-11-05 03:45:18.231046,21536.04,21555.09,21515.29,21534.35,816
2025-11-05 03:46:18.231046,21534.35,21541.58,21524.98,21532.2,986
2025-11-05 03:47:18.231046,21532.2,21535.98,21516.98,21520.76,1127
2025-11-05 03:48:18.231046,21520.76,21544.38,21511.01,21534.63,984
2025-11-05 03:49:18.231046,21534.63,21549.19,21519.43,21534.0,989
2025-11-05 03:50:18.231046,21534.0,21534.23,21531.4,21531.64,1005
2025-11-05 03:51:18.231046,21531.64,21542.97,21525.6,21536.93,842
2025-11-05 03:52:18.231046,21536.93,21541.15,21533.54,21537.75,912
2025-11-05 03:53:18.231046,21537.75,21540.87,21530.67,21533.79,822
2025-11-05 03:54:18.231046,21533.79,21536.3,21522.03,21524.55,1003
2025-11-05 03:55:18.231046,21524.55,21527.16,21523.17,21525.78,1181
2025-11-05 03:56:18.231046,21525.78,21533.52,21520.88,21528.62,1163
2025-11-05 03:57:18.231046,21528.62,21544.04,21515.44,21530.87,1159
2025-11-05 03:58:18.231046,21530.87,21543.75,21523.43,21536.32,836
2025-11-05 03:59:18.231046,21536.32,21546.14,21523.93,21533.76,1117
2025-11-05 04:00:18.231046,21533.76,21539.78,21525.25,21531.28,1087
2025-11-05 04:01:18.231046,21531.28,21539.17,21527.36,21535.25,868
2025-11-05 04:02:18.231046,21535.25,21536.59,21526.9,21528.23,1104
2025-11-05 04:03:18.231046,21528.23,21536.54,21526.93,21535.24,1008
2025-11-05 04:04:18.231046,21535.24,21554.82,21513.67,21533.25,832
2025-11-05 04:05:18.231046,21533.25,21537.31,21530.66,21534.72,980
2025-11-05 04:06:18.231046,21534.72,21562.78,21508.28,21536.34,896
2025-11-05 04:07:18.231046,21536.34,21547.97,21520.24,21531.87,920
2025-11-05 04:08:18.231046,21531.87,21541.29,21512.74,21522.15,1192
2025-11-05 04:09:18.231046,21522.15,21528.85,21522.12,21528.81,1086
2025-11-05 04:10:18.231046,21528.81,21552.42,21512.41,21536.02,829
2025-11-05 04:11:18.231046,21536.02,21549.37,21515.93,21529.28,1193
2025-11-05 04:12:18.231046,21529.28,21542.25,21515.82,21528.79,1063
2025-11-05 04:13:18.231046,21528.79,21600.57,21521.26,21593.04,804
2025-11-05 04:14:18.231046,21593.04,21612.01,21581.1,21600.06,836
2025-11-05 04:15:18.231046,21600.06,21613.32,21593.25,21606.51,958
2025-11-05 04:16:18.231046,21606.51,21618.08,21598.15,21609.72,1192
2025-11-05 04:17:18.231046,21609.72,21612.94,21608.12,21611.34,967
2025-11-05 04:18:18.231046,21611.34,21616.5,21611.21,21616.38,1166
2025-11-05 04:19:18.231046,21616.38,21645.69,21605.1,21634.41,1193
2025-11-05 04:20:18.231046,21634.41,21665.59,21623.56,21654.74,865
2025-11-05 04:21:18.231046,21654.74,21662.28,21639.9,21647.44,1173
2025-11-05 04:22:18.231046,21647.44,21658.5,21617.01,21628.07,1011
2025-11-05 04:23:18.231046,21628.07,21667.65,21617.15,21656.73,909
2025-11-05 04:24:18.231046,21656.73,21719.61,21642.63,21705.51,1055
2025-11-05 04:25:18.231046,21705.51,21713.27,21701.9,21709.66,863
2025-11-05 04:26:18.231046,21709.66,21730.73,21698.62,21719.68,898
2025-11-05 04:27:18.231046,21719.68,21726.81,21702.24,21709.37,1125
2025-11-05 04:28:18.231046,21709.37,21730.08,21695.4,21716.11,936
2025-11-05 04:29:18.231046,21716.11,21739.15,21710.91,21733.95,810
2025-11-05 04:30:18.231046,21733.95,21734.57,21722.72,21723.34,941
2025-11-05 04:31:18.231046,21723.34,21724.34,21710.19,21711.18,1159
2025-11-05 04:32:18.231046,21711.18,21733.93,21692.67,21715.43,811
2025-11-05 04:33:18.231046,21715.43,21716.73,21713.29,21714.58,1050
2025-11-05 04:34:18.231046,21714.58,21737.86,21702.42,21725.69,1036
2025-11-05 04:35:18.231046,21725.69,21725.79,21723.88,21723.98,924
2025-11-05 04:36:18.231046,21723.98,21732.87,21702.55,21711.44,884
2025-11-05 04:37:18.231046,21711.44,21736.6,21703.3,21728.46,811
2025-11-05 04:38:18.231046,21728.46,21747.18,21720.18,21738.9,1052
2025-11-05 04:39:18.231046,21738.9,21739.3,21734.42,21734.82,1177
2025-11-05 04:40:18.231046,21734.82,21746.42,21728.87,21740.47,1117
2025-11-05 04:41:18.231046,21740.47,21748.38,21727.02,21734.93,938
2025-11-05 04:42:18.231046,21734.93,21761.97,21708.85,21735.9,1067
2025-11-05 04:43:18.231046,21735.9,21750.3,21724.84,21739.24,1141
2025-11-05 04:44:18.231046,21739.24,21753.17,21729.9,21743.82,1063
2025-11-05 04:45:18.231046,21743.82,21749.97,21729.1,21735.25,1138
2025-11-05 04:46:18.231046,21735.25,21744.84,21728.33,21737.92,1063
2025-11-05 04:47:18.231046,21737.92,21750.42,21716.72,21729.23,1175
2025-11-05 04:48:18.231046,21729.23,21756.26,21709.69,21736.72,873
2025-11-05 04:49:18.231046,21736.72,21755.66,21720.97,21739.91,1189
2025-11-05 04:50:18.231046,21739.91,21764.28,21718.89,21743.25,1067
2025-11-05 04:51:18.231046,21743.25,21749.27,21728.96,21734.97,1125
2025-11-05 04:52:18.231046,21734.97,21753.87,21720.86,21739.76,884
2025-11-05 04:53:18.231046,21739.76,21743.81,21736.22,21740.26,1089
2025-11-05 04:54:18.231046,21740.26,21748.75,21721.45,21729.94,815
2025-11-05 04:55:18.231046,21729.94,21736.84,21725.72,21732.62,928
2025-11-05 04:56:18.231046,21732.62,21754.88,21719.15,21741.41,1092
2025-11-05 04:57:18.231046,21741.41,21745.7,21734.92,21739.21,993
2025-11-05 04:58:18.231046,21739.21,21753.03,21725.55,21739.38,987
2025-11-05 04:59:18.231046,21739.38,21740.97,21732.67,21734.25,885
2025-11-05 05:00:18.231046,21734.25,21739.47,21726.45,21731.66,957
2025-11-05 05:01:18.231046,21731.66,21745.32,21727.63,21741.3,902
2025-11-05 05:02:18.231046,21741.3,21748.9,21732.13,21739.74,1015
2025-11-05 05:03:18.231046,21739.74,21756.0,21712.94,21729.2,834
2025-11-05 05:04:18.231046,21729.2,21745.1,21722.51,21738.41,1088
2025-11-05 05:05:18.231046,21738.41,21751.08,21735.14,21747.81,825
2025-11-05 05:06:18.231046,21747.81,21750.62,21739.09,21741.9,1057
2025-11-05 05:07:18.231046,21741.9,21744.71,21731.62,21734.43,1188
2025-11-05 05:08:18.231046,21734.43,21757.08,21717.08,21739.74,1034
2025-11-05 05:09:18.231046,21739.74,21751.75,21725.86,21737.87,879
2025-11-05 05:10:18.231046,21737.87,21753.94,21731.07,21747.13,1058
2025-11-05 05:11:18.231046,21747.13,21748.31,21732.1,21733.28,872
2025-11-05 05:12:18.231046,21733.28,21750.97,21727.71,21745.4,980
2025-11-05 05:13:18.231046,21745.4,21764.07,21714.26,21732.93,1125
2025-11-05 05:14:18.231046,21732.93,21759.91,21713.59,21740.57,841
2025-11-05 05:15:18.231046,21740.57,21743.3,21739.4,21742.13,1132
2025-11-05 05:16:18.231046,21742.13,21750.41,21736.39,21744.67,904
2025-11-05 05:17:18.231046,21744.67,21769.99,21717.43,21742.74,1128
2025-11-05 05:18:18.231046,21742.74,21755.14,21718.89,21731.28,1012
2025-11-05 05:19:18.231046,21731.28,21752.01,21718.18,21738.91,1110
2025-11-05 05:20:18.231046,21738.91,21749.88,21730.49,21741.46,1087
2025-11-05 05:21:18.231046,21741.46,21744.49,21741.3,21744.33,966
2025-11-05 05:22:18.231046,21744.33,21745.23,21732.35,21733.25,1060
2025-11-05 05:23:18.231046,21733.25,21744.89,21722.57,21734.21,1187
2025-11-05 05:24:18.231046,21734.21,21792.59,21730.51,21788.9,1096
2025-11-05 05:25:18.231046,21788.9,21789.73,21785.08,21785.91,1021
2025-11-05 05:26:18.231046,21785.91,21792.85,21778.27,21785.21,1034
2025-11-05 05:27:18.231046,21785.21,21791.74,21752.16,21758.69,807
2025-11-05 05:28:18.231046,21758.69,21783.16,21720.86,21745.34,1000
2025-11-05 05:29:18.231046,21745.34,21747.3,21736.86,21738.83,891
2025-11-05 05:30:18.231046,21738.83,21761.56,21736.09,21758.82,897
2025-11-05 05:31:18.231046,21758.82,21778.59,21756.18,21775.95,921
2025-11-05 05:32:18.231046,21775.95,21790.41,21751.54,21765.99,1061
2025-11-05 05:33:18.231046,21765.99,21785.69,21759.3,21778.99,953
2025-11-05 05:34:18.231046,21778.99,21781.81,21776.65,21779.47,975
2025-11-05 05:35:18.231046,21779.47,21782.72,21763.7,21766.94,1106
2025-11-05 05:36:18.231046,21766.94,21768.79,21763.74,21765.58,1197
2025-11-05 05:37:18.231046,21765.58,21774.83,21757.29,21766.54,948
2025-11-05 05:38:18.231046,21766.54,21770.82,21757.48,21761.76,873
2025-11-05 05:39:18.231046,21761.76,21783.54,21754.79,21776.57,946
2025-11-05 05:40:18.231046,21776.57,21782.92,21773.68,21780.03,821
2025-11-05 05:41:18.231046,21780.03,21794.5,21763.1,21777.57,883
2025-11-05 05:42:18.231046,21777.57,21777.9,21774.51,21774.84,930
2025-11-05 05:43:18.231046,21774.84,21793.38,21774.71,21793.25,970
2025-11-05 05:44:18.231046,21793.25,21844.62,21792.27,21843.64,849
2025-11-05 05:45:18.231046,21843.64,21862.66,21832.78,21851.79,1062
2025-11-05 05:46:18.231046,21851.79,21854.44,21844.3,21846.95,877
2025-11-05 05:47:18.231046,21846.95,21864.93,21837.76,21855.74,1011
2025-11-05 05:48:18.231046,21855.74,21862.43,21831.04,21837.72,879
2025-11-05 05:49:18.231046,21837.72,21846.62,21791.42,21800.33,952
2025-11-05 05:50:18.231046,21800.33,21802.64,21786.89,21789.21,876
2025-11-05 05:51:18.231046,21789.21,21804.62,21783.79,21799.2,1075
2025-11-05 05:52:18.231046,21799.2,21821.87,21794.5,21817.18,1148
2025-11-05 05:53:18.231046,21817.18,21818.53,21808.66,21810.02,873
2025-11-05 05:54:18.231046,21810.02,21817.61,21789.52,21797.12,1054
2025-11-05 05:55:18.231046,21797.12,21806.61,21790.49,21799.98,1146
2025-11-05 05:56:18.231046,21799.98,21810.39,21799.47,21809.88,1039
2025-11-05 05:57:18.231046,21809.88,21824.12,21766.87,21781.1,1115
2025-11-05 05:58:18.231046,21781.1,21795.4,21731.57,21745.87,1180
2025-11-05 05:59:18.231046,21745.87,21753.93,21743.46,21751.52,1026
2025-11-05 06:00:18.231046,21751.52,21758.56,21732.34,21739.38,802
2025-11-05 06:01:18.231046,21739.38,21762.44,21732.4,21755.46,1075
2025-11-05 06:02:18.231046,21755.46,21769.22,21749.34,21763.1,1080
2025-11-05 06:03:18.231046,21763.1,21772.2,21740.35,21749.45,824
